1678313921.0719192	5.0	2
1678313923.2523923	5.0	2
1678313925.2367992	5.0	2
1678313927.044942	5.0	2
1678313929.2042675	5.0	1
1678313929.2439754	5.0	4
1678313929.6689866	5.0	4
1678313930.0009851	5.0	2
1678313931.063758	5.0	4
1678313931.5089571	5.0	2
1678313932.9563208	5.0	4
1678313933.904337	5.0	2
1678313935.1643715	5.0	4
1678313936.2366004	5.0	2
1678313937.0361242	5.0	4
1678313939.2772875	5.0	4
1678313939.605152	5.0	1
1678313941.212662	5.0	4
1678313945.287754	5.0	4
1678313947.092744	5.0	1
1678313947.148955	5.0	4
1678313947.4725742	5.0	1
1678313947.5255306	5.0	4
1678313949.1050577	5.0	1
1678313949.1126523	5.0	4
1678313951.6643744	5.0	4
1678313951.7128046	5.0	1
1678313952.152073	5.0	2
1678313953.1371014	5.0	4
1678313953.337043	5.0	2
1678313954.108742	5.0	4
1678313954.9488523	5.0	1
1678313955.0361176	5.0	4
1678313955.5000856	5.0	4
1678313955.8969543	5.0	1
1678313956.9896605	5.0	4
1678313957.6085773	5.0	2
1678313957.9686031	5.0	2
1678313959.1410875	5.0	4
1678313961.1276033	5.0	4
1678313962.913772	5.0	4
1678313963.3971975	5.0	2
1678313965.013209	5.0	4
1678313967.3451388	5.0	4
1678313969.4136388	5.0	4
1678313971.273275	5.0	4
1678313971.936393	5.0	2
1678313973.0125785	5.0	1
1678313973.1124525	5.0	4
1678313973.4319673	5.0	4
1678313974.1599417	5.0	4
1678313974.1639447	5.0	1
1678313974.7123337	5.0	2
1678313975.212192	5.0	4
1678313977.2855146	5.0	1
1678313977.3127046	5.0	4
1678313977.7525747	5.0	2
1678313978.2041736	5.0	2
1678313978.524574	5.0	4
1678313979.028309	5.0	4
1678313981.7515364	5.0	1
1678313981.811497	5.0	2
1678313983.2404785	5.0	2
1678313989.3564503	5.0	4
1678313990.012751	5.0	2
1678313990.60082	5.0	4
1678313991.068033	5.0	4
1678313993.020995	5.0	4
1678313995.1160076	5.0	2
1678313995.8650494	5.0	2
1678313995.884343	5.0	1
1678313996.3214228	5.0	4
1678313996.3284156	5.0	1
1678313996.7164884	5.0	2
1678313997.5616884	5.0	4
1678313998.148779	5.0	2
1678313998.5691466	5.0	2
1678313999.307971	5.0	4
1678314000.088328	5.0	4
1678314000.565277	5.0	2
1678314002.464323	5.0	4
1678314005.1283128	5.0	4
1678314007.668246	5.0	2
1678314009.2762046	5.0	2
1678314010.9893627	5.0	2
1678314013.5440834	5.0	1
1678314013.5571928	5.0	2
1678314015.311978	5.0	1
1678314015.3327177	5.0	2
1678314016.7571352	5.0	2
1678314018.5059826	5.0	2
1678314020.0841331	5.0	2
1678314024.312336	5.0	1
1678314025.0330634	5.0	1
1678314025.3573892	5.0	1
1678314026.7917218	5.0	1
1678314027.993227	5.0	1
1678314028.2130983	5.0	1
1678314028.4442158	5.0	4
1678314029.3652692	5.0	2
1678314029.424966	5.0	1
1678314030.080543	5.0	2
1678314030.312723	5.0	4
1678314030.4602034	5.0	1
1678314031.148148	5.0	2
1678314031.5723455	5.0	4
1678314031.5754695	5.0	1
1678314031.972248	5.0	1
1678314032.1920612	5.0	1
1678314033.3021538	5.0	4
1678314033.3766866	5.0	1
1678314033.6340597	5.0	1
1678314034.812147	5.0	1
1678314035.2529292	5.0	2
1678314036.5609925	5.0	2
1678314037.268474	5.0	4
1678314037.3577316	5.0	1
1678314037.4411178	5.0	4
1678314037.772639	5.0	1
1678314038.0166593	5.0	2
1678314038.988367	5.0	2
1678314041.707919	5.0	2
1678314051.9090476	5.0	1
1678314057.7093856	5.0	1
1678314057.896124	5.0	4
1678314058.716502	5.0	2
1678314058.8156602	5.0	1
1678314059.2918377	5.0	2
1678314059.8131793	5.0	2
1678314060.2498252	5.0	2
1678314060.291983	5.0	1
1678314061.5331078	5.0	1
1678314061.9683125	5.0	4
1678314061.9763656	5.0	1
1678314063.160082	5.0	1
1678314064.549808	5.0	1
1678314065.3967044	5.0	1
1678314065.4216225	5.0	4
1678314065.8866882	5.0	4
1678314065.9009287	5.0	1
1678314067.0727952	5.0	4
1678314067.6457503	5.0	2
1678314067.66859	5.0	1
1678314068.165558	5.0	1
1678314069.5127316	5.0	2
1678314069.5339272	5.0	1
1678314069.843891	5.0	4
1678314070.032534	5.0	2
1678314070.3840036	5.0	1
1678314071.659757	5.0	4
1678314071.8756037	5.0	1
1678314072.3538249	5.0	1
1678314073.1688795	5.0	1
1678314073.4329357	5.0	4
1678314073.9454868	5.0	1
1678314074.3286266	5.0	1
1678314074.9685917	5.0	1
1678314075.7134593	5.0	1
1678314076.8730583	5.0	4
1678314077.5238795	5.0	2
1678314077.7570748	5.0	4
1678314078.2006016	5.0	1
1678314078.4751585	5.0	1
1678314078.5604231	5.0	4
1678314079.060622	5.0	4
1678314079.4148953	5.0	2
1678314082.272132	5.0	2
1678314084.1407058	5.0	2
1678314084.3650138	5.0	1
1678314084.631683	5.0	1
1678314084.876228	5.0	1
1678314085.751839	5.0	1
1678314086.35739	5.0	2
1678314087.3924153	5.0	4
1678314087.5136707	5.0	1
1678314087.9018228	5.0	1
1678314089.1927066	5.0	4
1678314089.7528331	5.0	1
1678314090.881884	5.0	1
1678314091.0215356	5.0	4
1678314091.7455947	5.0	4
1678314091.8378356	5.0	1
1678314092.0530407	5.0	4
1678314092.5051725	5.0	4
1678314092.5404532	5.0	1
1678314093.377464	5.0	4
1678314094.5887997	5.0	1
1678314095.4696069	5.0	1
1678314095.7127795	5.0	4
1678314096.0007102	5.0	1
1678314096.6171124	5.0	1
1678314097.0519023	5.0	4
1678314097.3754158	5.0	4
1678314098.0370283	5.0	1
1678314099.1203134	5.0	4
1678314099.1602569	5.0	1
1678314099.6572113	5.0	4
1678314099.6729178	5.0	1
1678314099.9410791	5.0	4
1678314100.1358142	5.0	1
1678314100.4800007	5.0	2
1678314101.4376316	5.0	1
1678314101.88458	5.0	1
1678314102.372406	5.0	1
1678314102.7257166	5.0	2
1678314103.0811782	5.0	4
1678314103.496268	5.0	1
1678314103.9925802	5.0	1
1678314104.5597987	5.0	1
1678314105.7120652	5.0	1
1678314107.2291958	5.0	1
1678314107.9288087	5.0	4
1678314107.9843352	5.0	1
1678314109.316815	5.0	4
1678314109.4047537	5.0	1
1678314109.9486732	5.0	1
1678314111.3680575	5.0	2
1678314111.7052891	5.0	2
1678314113.7317028	5.0	1
1678314114.7486007	5.0	1
1678314115.3239615	5.0	1
1678314116.8417878	5.0	1
1678314117.9414165	5.0	4
1678314123.4922576	5.0	2
1678314123.559623	5.0	1
1678314124.1054752	5.0	1
1678314124.668952	5.0	1
1678314125.2037992	5.0	2
1678314126.7135262	5.0	1
1678314127.2689571	5.0	2
1678314127.5609672	5.0	4
1678314127.8325243	5.0	2
1678314127.8452375	5.0	1
1678314128.4965353	5.0	2
1678314129.1010327	5.0	2
1678314130.011754	5.0	4
1678314130.381279	5.0	2
1678314131.2117984	5.0	1
1678314131.560853	5.0	4
1678314132.2015538	5.0	1
1678314132.8157356	5.0	2
1678314133.2638445	5.0	1
1678314133.724822	5.0	1
1678314134.132164	5.0	1
1678314134.992169	5.0	2
1678314135.1923566	5.0	1
1678314135.9133377	5.0	2
1678314135.9925349	5.0	2
1678314136.028015	5.0	1
1678314136.3882115	5.0	1
1678314136.947955	5.0	2
1678314136.9509835	5.0	1
1678314137.5389946	5.0	1
1678314137.5620675	5.0	2
1678314138.0449262	5.0	2
1678314138.5692515	5.0	1
1678314138.6177998	5.0	2
1678314139.288062	5.0	1
1678314139.900843	5.0	2
1678314139.911791	5.0	1
1678314141.2563567	5.0	1
1678314141.9282734	5.0	1
1678314142.4689395	5.0	1
1678314143.7648425	5.0	1
1678314143.8412678	5.0	2
1678314144.200329	5.0	1
1678314145.1405597	5.0	1
1678314145.6170435	5.0	2
1678314145.9370625	5.0	1
1678314145.948217	5.0	4
1678314146.573031	5.0	1
1678314147.0527277	5.0	1
1678314148.1042142	5.0	1
1678314148.4690251	5.0	1
1678314149.1120243	5.0	1
1678314149.4284613	5.0	2
1678314150.1016867	5.0	2
1678314150.1599414	5.0	1
1678314150.4847977	5.0	2
1678314150.487854	5.0	1
1678314151.244903	5.0	4
1678314152.0327992	5.0	2
1678314152.576826	5.0	1
1678314153.6725564	5.0	4
1678314154.8486176	5.0	2
1678314155.2449317	5.0	1
1678314156.3730328	5.0	1
1678314156.9421868	5.0	4
1678314158.5013962	5.0	2
1678314158.8650885	5.0	1
1678314159.4601665	5.0	4
1678314159.5406983	5.0	1
1678314160.140407	5.0	2
1678314161.2686129	5.0	1
1678314161.5918496	5.0	2
1678314161.9085512	5.0	1
1678314161.9597828	5.0	4
1678314164.2267234	5.0	1
1678314165.009581	5.0	4
1678314165.6707551	5.0	1
1678314166.2721033	5.0	1
1678314167.139948	5.0	4
1678314168.1542163	5.0	1
1678314169.2684855	5.0	1
1678314169.747772	5.0	1
1678314170.389579	5.0	1
1678314171.2612915	5.0	2
1678314171.6892946	5.0	4
1678314171.7766638	5.0	1
1678314172.5803363	5.0	1
1678314176.3333104	5.0	2
1678314176.6044536	5.0	4
1678314176.700847	5.0	1
1678314177.184836	5.0	1
1678314177.8565974	5.0	4
1678314178.3130872	5.0	4
1678314178.6440008	5.0	1
1678314179.405291	5.0	4
1678314179.4647968	5.0	1
1678314179.7728508	5.0	1
1678314179.9697526	5.0	2
1678314180.284518	5.0	1
1678314181.400776	5.0	1
1678314181.504029	5.0	4
1678314181.8759058	5.0	2
1678314182.979733	5.0	1
1678314183.51265	5.0	4
1678314183.884497	5.0	2
1678314184.333155	5.0	1
1678314184.9337523	5.0	4
1678314185.6346211	5.0	2
1678314186.1082675	5.0	1
1678314186.8011577	5.0	4
1678314187.1883526	5.0	2
1678314187.3676171	5.0	1
1678314187.9771197	5.0	1
1678314189.677323	5.0	1
1678314190.352517	5.0	1
1678314191.392532	5.0	1
1678314192.0608642	5.0	1
1678314192.1040337	5.0	4
1678314193.8919747	5.0	1
1678314195.7694125	5.0	1
1678314197.1967225	5.0	1
1678314197.576315	5.0	4
1678314198.2639914	5.0	1
1678314198.9893453	5.0	4
1678314199.452839	5.0	1
1678314200.392409	5.0	1
1678314201.8638215	5.0	1
1678314202.332576	5.0	1
1678314203.576091	5.0	1
1678314204.513178	5.0	1
1678314205.512359	5.0	1
1678314205.8802087	5.0	2
1678314206.2562015	5.0	1
1678314207.1923356	5.0	1
1678314207.8806677	5.0	2
1678314207.8881834	5.0	1
1678314208.4043524	5.0	2
1678314208.433522	5.0	1
1678314209.423828	5.0	2
1678314209.4843044	5.0	1
1678314210.2887628	5.0	4
1678314210.2939456	5.0	1
1678314210.984733	5.0	4
1678314216.879835	5.0	1
1678314217.624184	5.0	2
1678314217.671925	5.0	1
1678314218.476338	5.0	1
1678314219.3163223	5.0	4
1678314220.0587702	5.0	1
1678314220.3612056	5.0	1
1678314221.3886273	5.0	1
1678314221.4762845	5.0	4
1678314222.1807897	5.0	1
1678314223.3483922	5.0	4
1678314223.6323793	5.0	2
1678314223.6759784	5.0	1
1678314224.559884	5.0	1
1678314226.0851023	5.0	1
1678314227.4293394	5.0	1
1678314227.6161592	5.0	4
1678314228.005442	5.0	2
1678314228.3916583	5.0	1
1678314229.42094	5.0	1
1678314229.8642857	5.0	1
1678314231.0488148	5.0	2
1678314231.3164375	5.0	2
1678314231.7923665	5.0	4
1678314231.8186345	5.0	1
1678314232.104365	5.0	2
1678314232.1644108	5.0	1
1678314232.4119935	5.0	4
1678314232.66878	5.0	1
1678314233.1200876	5.0	2
1678314233.4601333	5.0	4
1678314233.9045498	5.0	2
1678314233.956369	5.0	1
1678314234.817896	5.0	4
1678314235.3159554	5.0	2
1678314235.5378566	5.0	1
1678314236.6732695	5.0	4
1678314237.4638562	5.0	2
1678314237.855986	5.0	1
1678314238.17197	5.0	2
1678314239.1051714	5.0	4
1678314239.4491384	5.0	2
1678314240.0407295	5.0	4
1678314240.6366446	5.0	2
1678314241.4644706	5.0	1
1678314241.988878	5.0	1
1678314242.671894	5.0	1
1678314242.7688334	5.0	4
1678314243.5365565	5.0	4
1678314243.9386184	5.0	1
1678314244.0559518	5.0	4
1678314244.5156145	5.0	1
1678314245.4436648	5.0	2
1678314245.955866	5.0	1
1678314246.7726653	5.0	1
1678314247.2569735	5.0	4
1678314247.7576036	5.0	2
1678314247.763698	5.0	1
1678314247.8969514	5.0	4
1678314248.820489	5.0	2
1678314249.1406806	5.0	4
1678314249.2321098	5.0	1
1678314250.051881	5.0	4
1678314250.4361663	5.0	2
1678314251.0409904	5.0	4
1678314251.596928	5.0	1
1678314251.8124075	5.0	2
1678314252.3001397	5.0	4
1678314253.011685	5.0	2
1678314254.7987049	5.0	1
1678314255.3090231	5.0	1
1678314255.8003504	5.0	1
1678314256.3439765	5.0	1
1678314257.1006436	5.0	1
1678314257.863984	5.0	1
1678314258.3438728	5.0	1
1678314259.2728748	5.0	1
1678314259.6546476	5.0	1
1678314260.205794	5.0	1
1678314260.8961222	5.0	1
1678314261.6166546	5.0	1
1678314262.1845486	5.0	1
1678314262.7760844	5.0	1
1678314263.405998	5.0	1
1678314263.9925618	5.0	1
1678314264.5969963	5.0	1
1678314265.2448587	5.0	1
1678314265.7988343	5.0	1
1678314266.3935146	5.0	1
1678314267.1532357	5.0	1
1678314267.8120725	5.0	2
1678314267.828339	5.0	1
1678314268.4197435	5.0	1
1678314268.5014849	5.0	2
1678314268.832345	5.0	1
1678314269.540992	5.0	1
1678314270.1244032	5.0	1
1678314271.234223	5.0	1
1678314272.1923068	5.0	4
1678314272.7366743	5.0	1
1678314272.7729957	5.0	4
1678314273.2885053	5.0	4
1678314273.2932105	5.0	1
1678314273.8068333	5.0	1
1678314274.589043	5.0	1
1678314275.172121	5.0	1
1678314275.9208112	5.0	1
1678314275.9279675	5.0	2
1678314276.6985846	5.0	1
1678314280.3640358	5.0	1
1678314282.221006	5.0	1
1678314284.2126448	5.0	1
1678314286.0663986	5.0	1
1678314288.081529	5.0	1
1678314288.4533875	5.0	1
1678314289.9580054	5.0	1
1678314290.3716998	5.0	1
1678314292.3161738	5.0	1
1678314292.5409892	5.0	1
1678314294.592448	5.0	1
1678314294.819882	5.0	1
1678314296.125476	5.0	1
1678314296.544541	5.0	1
1678314298.5122194	5.0	1
1678314300.4851997	5.0	1
1678314302.3963156	5.0	1
1678314304.3875496	5.0	1
1678314306.412373	5.0	1
1678314308.5403714	5.0	1
1678314309.808205	5.0	1
1678314309.9895406	5.0	4
1678314310.6838264	5.0	1
1678314312.012609	5.0	1
1678314313.660922	5.0	1
1678314314.196134	5.0	1
1678314314.445384	5.0	1
1678314314.9923542	5.0	2
1678314316.02797	5.0	1
1678314319.8017209	5.0	1
1678314320.5558116	5.0	2
1678314320.687855	5.0	1
1678314323.254463	5.0	1
1678314324.132401	5.0	1
1678314326.1123414	5.0	1
1678314328.171814	5.0	1
1678314333.780157	5.0	1
1678314334.540192	5.0	1
1678314335.9204788	5.0	1
1678314335.972349	5.0	4
1678314336.73748	5.0	4
1678314336.8567204	5.0	1
1678314337.043377	5.0	1
1678314337.4679563	5.0	2
1678314337.5076532	5.0	1
1678314338.1203525	5.0	1
1678314339.768427	5.0	1
1678314342.1342106	5.0	1
1678314362.081708	5.0	1
1678314363.672456	5.0	1
1678314379.9729457	5.0	1
1678314382.0810726	5.0	1
1678314388.068043	5.0	1
1678314390.2162087	5.0	1
1678314391.979992	5.0	4
1678314391.9969876	5.0	1
1678314395.8641672	5.0	1
1678314397.7718804	5.0	1
1678314400.0251725	5.0	1
1678314410.3008478	5.0	1
1678314412.4686031	5.0	1
1678314416.261262	5.0	1
1678314420.4774497	5.0	1
1678314424.4301262	5.0	1
1678314426.6058218	5.0	1
1678314428.7365105	5.0	1
1678314432.5166426	5.0	1
1678314434.864434	5.0	1
1678314438.0441954	5.0	2
1678314438.106518	5.0	1
1678314442.1886716	5.0	4
1678314442.3047123	5.0	1
1678314444.0439813	5.0	1
1678314446.5131392	5.0	1
1678314448.4574158	5.0	1
1678314449.7680242	5.0	1
1678314452.7402024	5.0	1
1678314454.3332407	5.0	1
1678314456.16406	5.0	1
1678314458.3799925	5.0	1
1678314460.2168064	5.0	1
1678314464.3409688	5.0	1
1678314466.292452	5.0	1
1678314467.905122	5.0	1
1678314468.161096	5.0	1
1678314470.3318346	5.0	1
1678314482.1771505	5.0	1
1678314484.4480293	5.0	1
1678314486.2173648	5.0	1
1678314488.0448332	5.0	4
1678314488.1089833	5.0	1
1678314489.3798206	5.0	4
1678314489.8164074	5.0	1
1678314491.6893146	5.0	2
1678314491.8336244	5.0	1
1678314492.2800095	5.0	1
1678314493.2686	5.0	2
1678314493.360958	5.0	1
1678314493.882394	5.0	1
1678314493.90906	5.0	4
1678314496.0253923	5.0	1
1678314497.7000918	5.0	4
1678314498.577316	5.0	4
1678314500.099943	5.0	4
1678314500.1571472	5.0	1
1678314501.0006323	5.0	4
1678314501.928822	5.0	4
1678314502.156427	5.0	1
1678314503.2006495	5.0	2
1678314503.6648178	5.0	4
1678314503.68812	5.0	1
1678314504.0243018	5.0	4
1678314504.895851	5.0	4
1678314505.885265	5.0	2
1678314505.912025	5.0	1
1678314507.1849506	5.0	2
1678314518.0927925	5.0	1
1678314520.7523444	5.0	2
1678314521.6903405	5.0	1
1678314522.6117578	5.0	2
1678314522.7454195	5.0	1
1678314523.3483107	5.0	1
1678314524.008253	5.0	1
1678314525.500405	5.0	2
1678314525.5652494	5.0	1
1678314526.380019	5.0	1
1678314527.71646	5.0	2
1678314527.840287	5.0	1
1678314528.3051794	5.0	1
1678314528.9760706	5.0	1
1678314530.1328187	5.0	4
1678314530.591622	5.0	1
1678314532.2804494	5.0	1
1678314533.6517706	5.0	4
1678314533.972834	5.0	1
1678314534.8606074	5.0	4
1678314535.3046367	5.0	4
1678314535.708196	5.0	1
1678314542.276286	5.0	1
1678314543.528713	5.0	4
1678314546.2888207	5.0	4
1678314546.3085468	5.0	1
1678314547.9736755	5.0	1
1678314549.7405028	5.0	1
1678314550.489633	5.0	4
1678314550.520742	5.0	1
1678314550.9687457	5.0	4
1678314551.0759227	5.0	1
1678314551.8398795	5.0	2
1678314552.227955	5.0	2
1678314552.292266	5.0	1
1678314552.864287	5.0	4
1678314553.323977	5.0	1
1678314553.877807	5.0	4
1678314553.892271	5.0	1
1678314554.336826	5.0	4
1678314554.8682327	5.0	2
1678314554.8807318	5.0	1
1678314555.4414058	5.0	4
1678314556.4126446	5.0	2
1678314556.7639892	5.0	1
1678314557.8648312	5.0	2
1678314557.8924518	5.0	1
1678314559.0604484	5.0	1
1678314559.6078997	5.0	4
1678314559.7326772	5.0	1
1678314559.8800354	5.0	4
1678314560.09343	5.0	1
1678314560.6727302	5.0	4
1678314560.6887937	5.0	1
1678314561.2216914	5.0	4
1678314561.5521128	5.0	4
1678314561.8836365	5.0	1
1678314563.8451812	5.0	1
1678314564.7687166	5.0	1
1678314564.9051926	5.0	4
1678314566.5355768	5.0	1
1678314566.8560324	5.0	1
1678314567.1459742	5.0	4
1678314567.5891478	5.0	1
1678314568.0362952	5.0	4
1678314568.0813131	5.0	1
1678314569.1691582	5.0	4
1678314569.2720993	5.0	1
1678314569.889472	5.0	1
1678314569.89631	5.0	2
1678314570.577701	5.0	1
1678314571.112627	5.0	1
1678314571.2804356	5.0	2
1678314571.5643818	5.0	1
1678314572.2160623	5.0	1
1678314573.3566418	5.0	1
1678314574.112803	5.0	1
1678314574.660189	5.0	4
1678314575.104118	5.0	2
1678314575.157162	5.0	1
1678314575.7882488	5.0	1
1678314576.606414	5.0	4
1678314577.0129032	5.0	1
1678314577.7570834	5.0	1
1678314577.980603	5.0	1
1678314578.792445	5.0	1
1678314579.3651865	5.0	1
1678314580.2206414	5.0	2
1678314580.9449053	5.0	1
1678314581.5645623	5.0	4
1678314581.6605723	5.0	1
1678314583.0490274	5.0	2
1678314583.0843132	5.0	1
1678314583.488958	5.0	4
1678314584.2084775	5.0	1
1678314585.077186	5.0	4
1678314585.3770154	5.0	2
1678314586.192576	5.0	1
1678314586.2880104	5.0	2
1678314586.8447092	5.0	2
1678314588.1176734	5.0	1
1678314589.6047204	5.0	1
1678314591.5204687	5.0	1
1678314591.7683074	5.0	4
1678314593.180159	5.0	1
1678314608.304525	5.0	1
1678314610.0487049	5.0	1
1678314613.0810366	5.0	4
1678314613.2045348	5.0	1
1678314613.224584	5.0	4
1678314613.465037	5.0	4
1678314613.4680233	5.0	1
1678314614.7088766	5.0	4
1678314615.295678	5.0	2
1678314616.1445394	5.0	1
1678314618.9701128	5.0	1
1678314622.600966	5.0	4
1678314622.6409934	5.0	1
1678314624.8242316	5.0	1
1678314626.4603467	5.0	1
1678314626.485166	5.0	4
1678314630.5652509	5.0	4
1678314630.5765443	5.0	1
1678314631.6399286	5.0	2
1678314631.6725998	5.0	1
1678314637.5918384	5.0	1
1678314639.536934	5.0	4
1678314641.660338	5.0	1
1678314645.2842524	5.0	1
1678314649.032615	5.0	2
1678314650.663881	5.0	1
1678314653.1205976	5.0	1
1678314653.835968	5.0	4
1678314654.2255003	5.0	1
1678314663.5169556	5.0	1
1678314665.211976	5.0	4
1678314665.2561522	5.0	1
1678314665.9327135	5.0	1
1678314668.0758803	5.0	1
1678314669.6200624	5.0	1
1678314670.0563242	5.0	1
1678314671.575945	5.0	1
1678314672.032498	5.0	4
1678314673.157679	5.0	2
1678314673.188965	5.0	1
1678314674.4287453	5.0	2
1678314674.4818718	5.0	1
1678314679.8890347	5.0	1
1678314680.8697894	5.0	1
1678314683.4527798	5.0	1
1678314692.4840188	5.0	1
1678314698.0796373	5.0	5
1678314700.5836332	5.0	5
1678314715.4290442	5.0	5
1678314891.945882	5.0	5
1678314896.8115275	5.0	5
1678314898.0317583	5.0	5
1678314899.9691284	5.0	6
1678314917.9710507	5.0	5
1678314924.6511345	5.0	5
1678314926.0125546	5.0	5
1678314927.456367	5.0	6
1678314928.4159565	5.0	6
1678314929.4322913	5.0	6
1678314930.3288803	5.0	6
1678314931.4173806	5.0	6
1678314932.3019526	5.0	6
1678314933.442525	5.0	6
1678314934.4199378	5.0	6
1678314935.4421756	5.0	6
1678314936.3661191	5.0	6
1678314936.9656336	5.0	5
1678314937.411011	5.0	6
1678314938.4541938	5.0	6
1678314939.4113045	5.0	6
1678314940.3471453	5.0	6
1678314941.3659456	5.0	6
1678314942.4302218	5.0	6
1678314943.3831227	5.0	6
1678314944.4073298	5.0	6
1678314945.3260765	5.0	6
1678314946.468094	5.0	6
1678314947.4082687	5.0	6
1678314947.9886756	5.0	5
1678314948.3578076	5.0	6
1678314949.3434424	5.0	6
1678314950.345147	5.0	6
1678314951.311664	5.0	6
1678314952.4351168	5.0	6
1678314953.4292974	5.0	6
1678314954.3991792	5.0	6
1678314955.3878822	5.0	6
1678314956.40528	5.0	6
1678314957.3505518	5.0	6
1678314958.3488998	5.0	6
1678314959.3977313	5.0	6
1678314960.4591868	5.0	6
1678314961.4446535	5.0	6
1678314962.3585606	5.0	6
1678314963.192093	5.0	6
1678314964.4860964	5.0	6
1678314965.28463	5.0	6
1678314966.297442	5.0	6
1678314967.4321332	5.0	6
1678314968.3419323	5.0	6
1678314969.5354817	5.0	6
1678314970.4099865	5.0	6
1678314971.436835	5.0	6
1678314972.4394944	5.0	6
1678314973.4345844	5.0	6
1678314974.364751	5.0	6
1678314975.350463	5.0	6
1678314976.3542264	5.0	6
1678314977.492855	5.0	6
