'd', 1678313974.1599417
'w', 1678313974.1639447
'a', 1678313974.7123337
'd', 1678313975.212192
'w', 1678313977.2855146
'd', 1678313977.3127046
'a', 1678313977.7525747
'a', 1678313978.2041736
'd', 1678313978.524574
'd', 1678313979.028309
'w', 1678313981.7515364
Key.space, 1678313981.7645607
'a', 1678313981.811497
'a', 1678313983.2404785
's', 1678313984.4089575
's', 1678313985.492814
'd', 1678313989.3564503
'a', 1678313990.012751
'd', 1678313990.60082
'd', 1678313991.068033
'd', 1678313993.020995
'a', 1678313995.1160076
'a', 1678313995.8650494
'w', 1678313995.8843427
'd', 1678313996.3214228
'w', 1678313996.3284156
'a', 1678313996.7164884
'd', 1678313997.5616884
'a', 1678313998.1487787
'a', 1678313998.5691466
'd', 1678313999.307971
'd', 1678314000.088328
'a', 1678314000.565277
'd', 1678314002.464323
's', 1678314002.4842849
'd', 1678314005.1283128
'a', 1678314007.668246
'a', 1678314009.2762046
'a', 1678314010.9893627
'w', 1678314013.5440834
'a', 1678314013.5571928
's', 1678314014.0859616
'w', 1678314015.311978
'a', 1678314015.3327177
'a', 1678314016.7571352
Key.space, 1678314017.4363923
Key.space, 1678314017.667739
'a', 1678314018.5059826
'/', 1678314019.206458
'g', 1678314019.916793
'a', 1678314020.0841331
'm', 1678314020.160758
Key.tab, 1678314020.3854997
Key.space, 1678314020.8374999
's', 1678314020.9599695
'u', 1678314021.0490215
'r', 1678314021.1327686
Key.tab, 1678314021.5517814
Key.enter, 1678314021.6769485
'w', 1678314024.312336
'w', 1678314025.0330634
'w', 1678314025.3573892
's', 1678314026.2120352
'w', 1678314026.7917218
's', 1678314027.483904
'w', 1678314027.993227
'w', 1678314028.2130985
'd', 1678314028.4442158
's', 1678314028.7525694
Key.shift, 1678314029.3455663
'a', 1678314029.3652692
'w', 1678314029.4249659
'a', 1678314030.080543
's', 1678314030.3086905
'd', 1678314030.312723
'w', 1678314030.4602034
'a', 1678314031.148148
's', 1678314031.1527133
'd', 1678314031.5723455
'w', 1678314031.5754695
'w', 1678314031.972248
'w', 1678314032.1920612
's', 1678314032.8359947
'd', 1678314033.3021538
'w', 1678314033.3766866
'w', 1678314033.6340597
's', 1678314034.3492928
'w', 1678314034.812147
'a', 1678314035.2529292
'a', 1678314036.5609925
Key.space, 1678314036.8474734
'd', 1678314037.268474
Key.space, 1678314037.2802067
'w', 1678314037.3577316
'd', 1678314037.4411178
Key.space, 1678314037.491806
'w', 1678314037.772639
Key.space, 1678314037.8201716
'a', 1678314038.0166593
'/', 1678314038.5637667
'g', 1678314038.8484287
'a', 1678314038.988367
Key.tab, 1678314039.2641385
Key.space, 1678314039.6953845
'c', 1678314039.9518678
'r', 1678314040.112756
Key.tab, 1678314040.4395041
Key.enter, 1678314040.5960112
Key.space, 1678314040.9723
'a', 1678314041.707919
'A', 1678314042.284031
'W', 1678314042.5039015
'S', 1678314043.05662
'A', 1678314043.2527552
Key.space, 1678314046.2603874
'A', 1678314046.5925186
'W', 1678314049.2690551
Key.shift, 1678314049.648081
Key.shift, 1678314050.8035724
'D', 1678314051.4159424
Key.shift, 1678314051.5640855
Key.space, 1678314051.6650372
Key.space, 1678314051.845182
'w', 1678314051.9090476
's', 1678314052.534015
'A', 1678314053.4970734
'A', 1678314054.2999687
'D', 1678314055.1119921
'A', 1678314056.0160654
'W', 1678314056.1640518
Key.shift, 1678314056.1958497
's', 1678314057.0212348
'w', 1678314057.7093856
'd', 1678314057.8961241
's', 1678314057.9760077
'a', 1678314058.716502
'w', 1678314058.8156602
'a', 1678314059.2918375
'a', 1678314059.8131793
'a', 1678314060.2498252
'w', 1678314060.2919827
'w', 1678314061.5331078
'd', 1678314061.9683123
'w', 1678314061.9763656
'w', 1678314063.160082
'D', 1678314063.937829
Key.shift, 1678314064.4003549
'w', 1678314064.549808
'w', 1678314065.3967044
'd', 1678314065.4216225
'd', 1678314065.8866882
'w', 1678314065.9009287
'd', 1678314067.0727952
'a', 1678314067.6457505
'w', 1678314067.66859
'w', 1678314068.165558
's', 1678314068.9240177
'a', 1678314069.5127316
'w', 1678314069.5339272
'd', 1678314069.8438907
'a', 1678314070.0325341
's', 1678314070.043684
'w', 1678314070.3840036
's', 1678314070.9178452
'd', 1678314071.659757
'w', 1678314071.8756037
'w', 1678314072.3538249
'w', 1678314073.1688795
'd', 1678314073.4329357
'w', 1678314073.9454868
'w', 1678314074.3286266
'w', 1678314074.9685917
'w', 1678314075.7134593
'd', 1678314076.8730583
'a', 1678314077.5238795
's', 1678314077.6215897
'd', 1678314077.7570748
'w', 1678314078.2006016
'w', 1678314078.4751585
'd', 1678314078.5604231
'd', 1678314079.060622
'a', 1678314079.4148953
Key.space, 1678314080.6290772
'W', 1678314081.0661335
Key.shift, 1678314081.088934
's', 1678314081.4939408
'a', 1678314082.272132
Key.space, 1678314082.5153244
's', 1678314082.9163096
Key.space, 1678314083.7922106
'a', 1678314084.1407058
'w', 1678314084.3650138
Key.space, 1678314084.543956
'w', 1678314084.6316833
'w', 1678314084.876228
Key.space, 1678314085.292665
'w', 1678314085.751839
's', 1678314086.1852932
'a', 1678314086.35739
Key.space, 1678314087.1569774
'd', 1678314087.3924153
'w', 1678314087.5136707
'w', 1678314087.9018228
'd', 1678314089.1927066
's', 1678314089.2036972
'w', 1678314089.7528331
'w', 1678314090.8818839
'd', 1678314091.0215356
Key.space, 1678314091.4092085
'd', 1678314091.7455947
'w', 1678314091.8378356
'd', 1678314092.0530407
'd', 1678314092.5051723
'w', 1678314092.5404532
Key.space, 1678314093.221633
'd', 1678314093.377464
'w', 1678314094.5887995
Key.space, 1678314095.3077228
'w', 1678314095.4696069
'd', 1678314095.7127795
'w', 1678314096.0007102
Key.space, 1678314096.0751894
'w', 1678314096.6171124
'd', 1678314097.0519023
'd', 1678314097.3754158
'w', 1678314098.0370283
Key.space, 1678314098.0516112
's', 1678314098.336257
'd', 1678314099.1203134
'w', 1678314099.1602569
'd', 1678314099.6572113
'w', 1678314099.6729178
Key.space, 1678314099.9005525
'd', 1678314099.9410791
'w', 1678314100.1358142
'a', 1678314100.4800007
's', 1678314100.5479596
's', 1678314100.955681
'w', 1678314101.4376316
'w', 1678314101.88458
Key.space, 1678314101.9799836
'w', 1678314102.372406
'a', 1678314102.7257166
's', 1678314102.7927418
'd', 1678314103.0811782
'w', 1678314103.496268
'w', 1678314103.9925802
Key.space, 1678314104.0444756
'w', 1678314104.5597987
Key.space, 1678314105.6802115
'w', 1678314105.7120652
'w', 1678314107.2291958
Key.space, 1678314107.7481816
'd', 1678314107.9288087
'w', 1678314107.9843352
'd', 1678314109.3168147
'w', 1678314109.4047537
Key.space, 1678314109.8403788
'w', 1678314109.9486732
Key.space, 1678314111.1762333
'a', 1678314111.3680575
'a', 1678314111.7052891
Key.space, 1678314113.1720004
Key.shift, 1678314113.2977092
'w', 1678314113.7317028
'w', 1678314114.7486007
Key.space, 1678314115.1400034
'w', 1678314115.3239615
Key.space, 1678314116.812725
'w', 1678314116.8417878
's', 1678314117.6085644
'd', 1678314117.9414165
'D', 1678314118.87242
'A', 1678314119.120547
Key.space, 1678314119.5883753
Key.space, 1678314120.252125
Key.space, 1678314120.8399663
Key.space, 1678314121.484143
Key.space, 1678314122.2361836
Key.shift, 1678314123.2560205
'a', 1678314123.4922576
'w', 1678314123.559623
'w', 1678314124.1054752
'w', 1678314124.668952
'a', 1678314125.2037992
Key.space, 1678314126.01685
'w', 1678314126.7135262
'a', 1678314127.2689571
'd', 1678314127.5609672
'a', 1678314127.8325245
'w', 1678314127.8452377
Key.space, 1678314128.1475282
's', 1678314128.4482048
'a', 1678314128.4965353
'a', 1678314129.1010327
's', 1678314129.6168516
Key.space, 1678314129.8894687
'd', 1678314130.011754
'a', 1678314130.381279
'w', 1678314131.2117984
'd', 1678314131.560853
'w', 1678314132.2015538
'a', 1678314132.8157356
'w', 1678314133.2638445
'w', 1678314133.724822
'w', 1678314134.132164
'a', 1678314134.992169
'w', 1678314135.1923566
'a', 1678314135.9133377
'a', 1678314135.9925349
'w', 1678314136.028015
'w', 1678314136.3882117
'a', 1678314136.947955
'w', 1678314136.9509835
'w', 1678314137.5389946
'a', 1678314137.5620675
'a', 1678314138.0449262
'w', 1678314138.5692515
'a', 1678314138.6177998
'w', 1678314139.288062
'a', 1678314139.900843
'w', 1678314139.911791
'w', 1678314141.2563567
'w', 1678314141.9282734
'w', 1678314142.4689395
'w', 1678314143.7648423
'a', 1678314143.8412678
'w', 1678314144.200329
'w', 1678314145.1405597
'a', 1678314145.6170437
'w', 1678314145.9370625
'd', 1678314145.9482167
'w', 1678314146.573031
'w', 1678314147.0527277
'w', 1678314148.1042142
'w', 1678314148.4690251
'w', 1678314149.1120243
'a', 1678314149.4284613
'a', 1678314150.1016867
'w', 1678314150.1599414
'a', 1678314150.4847977
'w', 1678314150.487854
'd', 1678314151.2449033
'a', 1678314152.0327992
's', 1678314152.1178505
'w', 1678314152.576826
'd', 1678314153.6725564
'a', 1678314154.8486176
'w', 1678314155.2449317
's', 1678314155.71219
'w', 1678314156.3730328
'd', 1678314156.9421868
'a', 1678314158.5013962
'w', 1678314158.8650885
'd', 1678314159.4601665
'w', 1678314159.5406983
'a', 1678314160.1404073
Key.shift, 1678314160.856447
'w', 1678314161.2686129
'a', 1678314161.5918496
Key.space, 1678314161.776155
'w', 1678314161.9085512
'd', 1678314161.9597828
's', 1678314162.7440188
'D', 1678314163.241323
Key.shift, 1678314163.6415813
Key.space, 1678314163.671719
'w', 1678314164.2267234
's', 1678314164.8641257
'd', 1678314165.009581
'w', 1678314165.6707551
Key.space, 1678314165.6887827
'w', 1678314166.2721033
's', 1678314166.7684875
'd', 1678314167.1399481
Key.space, 1678314167.7288902
'w', 1678314168.1542163
's', 1678314168.82038
'w', 1678314169.2684855
'w', 1678314169.747772
Key.space, 1678314169.875989
'w', 1678314170.389579
'a', 1678314171.2612915
'd', 1678314171.6892946
'w', 1678314171.7766638
Key.space, 1678314171.9243155
'w', 1678314172.5803363
's', 1678314172.9816947
Key.space, 1678314173.6440525
'D', 1678314173.8201363
Key.space, 1678314174.155479
'A', 1678314174.2154584
Key.space, 1678314175.3961
'A', 1678314175.6098335
Key.space, 1678314175.911549
Key.shift, 1678314176.2560558
'a', 1678314176.3333104
'd', 1678314176.6044536
'w', 1678314176.700847
'w', 1678314177.184836
'd', 1678314177.8565974
Key.space, 1678314177.8842
'd', 1678314178.3130872
'w', 1678314178.6440008
'd', 1678314179.405291
'w', 1678314179.4647968
'w', 1678314179.7728508
Key.space, 1678314179.9116986
'a', 1678314179.9697526
'w', 1678314180.284518
'w', 1678314181.400776
'd', 1678314181.504029
Key.space, 1678314181.8717625
'a', 1678314181.8759058
's', 1678314181.9212356
'w', 1678314182.979733
'd', 1678314183.51265
Key.space, 1678314183.6967256
'a', 1678314183.884497
'w', 1678314184.3331547
's', 1678314184.9174702
'd', 1678314184.9337525
'a', 1678314185.6346211
Key.space, 1678314185.92003
'w', 1678314186.1082675
'd', 1678314186.8011575
'a', 1678314187.1883526
'w', 1678314187.3676171
'w', 1678314187.9771197
'w', 1678314189.677323
'w', 1678314190.3525167
'w', 1678314191.392532
'w', 1678314192.0608642
'd', 1678314192.1040337
'w', 1678314193.8919747
'w', 1678314195.7694125
'w', 1678314197.1967223
'd', 1678314197.576315
'w', 1678314198.2639914
'd', 1678314198.9893453
'w', 1678314199.4528387
's', 1678314199.8611782
'w', 1678314200.3924093
'w', 1678314201.8638215
'w', 1678314202.332576
'w', 1678314203.576091
'w', 1678314204.513178
'w', 1678314205.512359
'a', 1678314205.8802087
'w', 1678314206.2562015
'w', 1678314207.1923356
'a', 1678314207.8806677
'w', 1678314207.8881834
'a', 1678314208.4043524
'w', 1678314208.433522
'a', 1678314209.4238281
'w', 1678314209.4843044
'd', 1678314210.2887628
'w', 1678314210.2939456
'd', 1678314210.984733
Key.space, 1678314211.720181
Key.space, 1678314212.1966827
Key.space, 1678314212.805514
Key.space, 1678314213.4089236
'A', 1678314213.7365985
Key.space, 1678314214.495673
'D', 1678314214.6521146
'A', 1678314216.6598063
Key.shift, 1678314216.7531655
'w', 1678314216.8798347
'a', 1678314217.624184
'w', 1678314217.671925
'w', 1678314218.476338
'd', 1678314219.3163223
'w', 1678314220.0587702
'w', 1678314220.3612056
's', 1678314220.9211752
'w', 1678314221.3886273
'd', 1678314221.4762843
'w', 1678314222.1807897
's', 1678314222.9330094
'd', 1678314223.3483922
'a', 1678314223.6323793
'w', 1678314223.6759784
Key.space, 1678314224.0637856
'w', 1678314224.559884
's', 1678314225.0340528
Key.space, 1678314225.951669
'w', 1678314226.0851023
'w', 1678314227.4293394
'd', 1678314227.6161592
'a', 1678314228.005442
'w', 1678314228.3916583
's', 1678314229.0123904
'w', 1678314229.42094
'w', 1678314229.8642857
's', 1678314230.29306
's', 1678314230.944502
'a', 1678314231.0488148
'a', 1678314231.3164375
'd', 1678314231.7923663
'w', 1678314231.8186345
'a', 1678314232.1043653
'w', 1678314232.1644108
'd', 1678314232.4119935
'w', 1678314232.66878
'a', 1678314233.1200876
's', 1678314233.2198267
'd', 1678314233.4601333
'a', 1678314233.9045498
'w', 1678314233.956369
's', 1678314234.564533
'd', 1678314234.817896
'a', 1678314235.3159554
'w', 1678314235.5378566
's', 1678314236.6093545
'd', 1678314236.6732695
'a', 1678314237.4638562
'w', 1678314237.8559859
'a', 1678314238.17197
'd', 1678314239.1051714
's', 1678314239.28786
'a', 1678314239.4491384
'd', 1678314240.0407295
'a', 1678314240.6366446
Key.shift, 1678314241.3440824
'w', 1678314241.4644706
'w', 1678314241.988878
'w', 1678314242.671894
'd', 1678314242.7688334
'd', 1678314243.5365565
'w', 1678314243.9386184
'd', 1678314244.0559518
'w', 1678314244.5156145
's', 1678314244.9039958
's', 1678314245.4319098
'a', 1678314245.4436648
'w', 1678314245.9558659
's', 1678314246.3773725
'w', 1678314246.7726653
'd', 1678314247.2569735
'a', 1678314247.7576036
'w', 1678314247.7636979
'd', 1678314247.8969514
'a', 1678314248.820489
'd', 1678314249.1406806
'w', 1678314249.2321098
Key.space, 1678314249.64031
'd', 1678314250.051881
Key.space, 1678314250.1886427
'a', 1678314250.4361663
'd', 1678314251.0409904
Key.space, 1678314251.4398184
'w', 1678314251.596928
'a', 1678314251.8124077
Key.space, 1678314251.976241
'd', 1678314252.3001397
'a', 1678314253.011685
'w', 1678314254.7987049
'w', 1678314255.3090231
'w', 1678314255.8003504
'w', 1678314256.3439765
'w', 1678314257.1006436
'w', 1678314257.8639839
'w', 1678314258.3438728
Key.shift, 1678314258.984053
'w', 1678314259.2728748
'w', 1678314259.6546476
Key.shift, 1678314260.1725674
'w', 1678314260.205794
'w', 1678314260.8961222
'w', 1678314261.6166546
'w', 1678314262.1845486
'w', 1678314262.7760844
'w', 1678314263.405998
'w', 1678314263.9925618
'w', 1678314264.5969963
'w', 1678314265.2448587
'w', 1678314265.7988343
'w', 1678314266.3935146
'w', 1678314267.1532357
'a', 1678314267.8120723
'w', 1678314267.828339
'w', 1678314268.4197435
'a', 1678314268.5014849
'w', 1678314268.832345
Key.shift, 1678314269.4523716
'w', 1678314269.540992
Key.shift, 1678314270.108207
'w', 1678314270.1244032
'W', 1678314270.6682384
Key.shift, 1678314270.6712391
Key.shift, 1678314271.223992
'w', 1678314271.2342227
Key.space, 1678314271.5796769
Key.shift, 1678314272.16433
'd', 1678314272.1923068
Key.space, 1678314272.4613173
Key.shift, 1678314272.6812959
'w', 1678314272.7366745
'd', 1678314272.7729955
Key.space, 1678314273.1338835
Key.shift, 1678314273.1837852
'd', 1678314273.2885053
'w', 1678314273.2932105
Key.space, 1678314273.7503393
Key.shift, 1678314273.7947059
'w', 1678314273.8068333
Key.space, 1678314274.4684274
Key.shift, 1678314274.500765
'w', 1678314274.5890427
Key.space, 1678314275.0483737
Key.shift, 1678314275.1194596
'w', 1678314275.172121
Key.shift, 1678314275.8640444
'w', 1678314275.9208112
'a', 1678314275.9279675
Key.shift, 1678314276.6608267
'w', 1678314276.6985846
Key.shift, 1678314280.3482423
'w', 1678314280.3640358
'A', 1678314281.392011
Key.shift, 1678314282.1885805
'w', 1678314282.221006
Key.shift, 1678314284.1677964
'w', 1678314284.2126448
'A', 1678314285.5484693
Key.shift, 1678314286.0358264
'w', 1678314286.0663986
Key.shift, 1678314287.8646986
Key.space, 1678314287.9399705
'w', 1678314288.0815287
'w', 1678314288.4533875
'w', 1678314289.9580054
'w', 1678314290.3716998
'w', 1678314292.3161738
'w', 1678314292.5409892
'w', 1678314294.592448
'w', 1678314294.819882
'w', 1678314296.1254761
'w', 1678314296.544541
'w', 1678314298.5122194
Key.shift, 1678314300.3118486
'w', 1678314300.4851995
'W', 1678314300.908015
Key.shift, 1678314300.927962
Key.shift, 1678314302.2642016
'w', 1678314302.3963156
Key.shift, 1678314304.3398483
'w', 1678314304.3875496
Key.shift, 1678314306.4083724
'w', 1678314306.412373
Key.shift, 1678314308.2112322
Key.space, 1678314308.4918723
'w', 1678314308.5403714
'A', 1678314309.3037412
Key.shift, 1678314309.5002499
Key.space, 1678314309.7562737
'w', 1678314309.808205
'd', 1678314309.9895406
Key.shift, 1678314310.6681821
'w', 1678314310.6838264
'w', 1678314312.012609
Key.shift, 1678314312.6119978
Key.space, 1678314312.7120993
Key.space, 1678314312.8413408
Key.space, 1678314312.9794898
Key.space, 1678314313.104893
Key.space, 1678314313.2235436
Key.space, 1678314313.355886
Key.space, 1678314313.4956357
Key.shift, 1678314313.6492124
'w', 1678314313.660922
'w', 1678314314.196134
'w', 1678314314.445384
Key.space, 1678314314.472005
Key.space, 1678314314.6271942
'a', 1678314314.9923542
'A', 1678314315.8722177
Key.shift, 1678314315.9921465
'w', 1678314316.02797
'D', 1678314317.0997174
'W', 1678314317.8051858
Key.shift, 1678314317.807793
Key.shift, 1678314318.9085472
Key.space, 1678314319.1637254
Key.space, 1678314319.5045848
'w', 1678314319.8017209
Key.space, 1678314319.9923742
Key.space, 1678314320.1556082
'a', 1678314320.5558116
'w', 1678314320.687855
Key.space, 1678314321.0566537
Key.space, 1678314321.436074
Key.space, 1678314321.7720332
Key.shift, 1678314323.1320271
'w', 1678314323.254463
'w', 1678314324.132401
'D', 1678314326.0204396
Key.shift, 1678314326.063864
'w', 1678314326.1123414
Key.shift, 1678314328.1560838
'w', 1678314328.171814
'W', 1678314330.1043923
Key.shift, 1678314330.11247
'A', 1678314331.3319926
'W', 1678314331.9792063
Key.shift, 1678314331.9960291
Key.space, 1678314333.1969984
Key.shift, 1678314333.6970253
'w', 1678314333.7801573
'w', 1678314334.540192
'D', 1678314335.4609432
Key.shift, 1678314335.835842
'w', 1678314335.9204788
'd', 1678314335.972349
Key.space, 1678314336.252232
Key.space, 1678314336.4409194
'd', 1678314336.73748
'w', 1678314336.8567204
'w', 1678314337.043377
Key.space, 1678314337.0445762
Key.space, 1678314337.2045145
'a', 1678314337.4679563
'w', 1678314337.5076532
'w', 1678314338.1203525
'A', 1678314338.9927783
Key.space, 1678314339.0917532
'A', 1678314339.5689793
Key.space, 1678314339.729847
Key.shift, 1678314339.7405078
'w', 1678314339.7684267
Key.space, 1678314341.0278609
'D', 1678314341.255982
Key.shift, 1678314342.1040368
'w', 1678314342.1342106
'W', 1678314344.1761103
Key.shift, 1678314344.1999931
'W', 1678314346.0176876
Key.shift, 1678314346.0378423
'W', 1678314348.2646484
Key.shift, 1678314348.269106
Key.space, 1678314349.0959806
'W', 1678314349.8009655
Key.shift, 1678314349.8199503
'W', 1678314352.1252937
Key.shift, 1678314352.1729615
'W', 1678314353.973028
Key.shift, 1678314353.9837155
'W', 1678314356.0489755
Key.shift, 1678314356.0839217
'W', 1678314358.1604989
Key.shift, 1678314358.20042
'W', 1678314359.8885534
Key.shift, 1678314359.9334264
Key.shift, 1678314362.0761373
'w', 1678314362.081708
Key.shift, 1678314363.6365023
Key.space, 1678314363.6405504
'w', 1678314363.672456
'W', 1678314365.9517074
Key.shift, 1678314365.9848676
'W', 1678314368.3134408
Key.shift, 1678314368.328842
'W', 1678314370.3367941
Key.shift, 1678314370.3436265
'W', 1678314372.1602423
Key.shift, 1678314372.1836457
'W', 1678314374.2083206
Key.shift, 1678314374.275519
'W', 1678314375.8119848
Key.shift, 1678314375.8607426
'W', 1678314377.8304226
'W', 1678314377.8440912
Key.shift, 1678314377.8993495
Key.shift, 1678314379.9402444
'w', 1678314379.9729457
Key.shift, 1678314381.7565114
Key.space, 1678314381.952661
'w', 1678314382.0810726
'W', 1678314384.1451786
Key.shift, 1678314384.2155352
'W', 1678314386.1799023
Key.shift, 1678314386.2515886
Key.space, 1678314387.947766
Key.shift, 1678314388.0203323
'w', 1678314388.068043
Key.shift, 1678314390.1280794
Key.space, 1678314390.1960883
'w', 1678314390.2162087
Key.shift, 1678314391.9597354
'd', 1678314391.979992
'w', 1678314391.9969876
'W', 1678314393.521596
'D', 1678314393.54361
Key.shift, 1678314393.5703838
Key.shift, 1678314395.8167064
'w', 1678314395.8641672
Key.space, 1678314395.8670268
'D', 1678314397.3357809
Key.shift, 1678314397.681398
'w', 1678314397.7718804
Key.shift, 1678314399.983985
'w', 1678314400.0251725
'W', 1678314402.3445818
Key.shift, 1678314402.3520591
'W', 1678314404.0897164
Key.shift, 1678314404.1279511
Key.space, 1678314405.4607246
'W', 1678314406.3486736
Key.shift, 1678314406.3513243
'W', 1678314408.485356
Key.shift, 1678314408.487578
Key.space, 1678314409.5127778
Key.shift, 1678314410.2843995
'w', 1678314410.3008478
Key.shift, 1678314412.4556928
'w', 1678314412.4686031
'W', 1678314414.4561687
Key.shift, 1678314414.4602807
Key.space, 1678314415.5121078
Key.shift, 1678314416.258349
'w', 1678314416.261262
'D', 1678314418.3769195
'W', 1678314418.4999905
Key.shift, 1678314418.503749
